,playlist,file_name,path
101,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-2(Updating Table),221362-String Manipulation,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-2(Updating Table)
102,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221367-Introduction to Windowing Functions,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
103,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221368-Frames,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
104,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221369-Named Windows,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
105,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221373-Introduction to User defined Functions,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
106,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221374-User defined functions (Application),C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
107,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221375-Introduction to Stored Procedures,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
108,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221376-Stored Procedures (Application),C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
109,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221379-Optimisation in Select Clause,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
110,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221380-Optimisation in Where Clause,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
111,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221381-Optimisation in Group by and Order by,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
112,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221383-Optimisation in Joins,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
113,Course 0(Pre-program Preparatory Content)|M-7(Advanced SQL)|S-3(Window Functions),221383-Optimisation in Window Function,C:\Users\Ashwini\Downloads\PGDM\Video\Course 0(Pre-program Preparatory Content)\M-7(Advanced SQL)\S-3(Window Functions)
114,Course 1 (Statistics Essential)|M-1 (Intro),278019-Deep Learning,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-1 (Intro)
115,Course 1 (Statistics Essential)|M-1 (Intro),278020-Graphical Models,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-1 (Intro)
116,Course 1 (Statistics Essential)|M-1 (Intro),278021-Reinforcement Learning,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-1 (Intro)
117,Course 1 (Statistics Essential)|M-1 (Intro),697988-ML vs AI,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-1 (Intro)
118,Course 1 (Statistics Essential)|M-1 (Intro),Succeeding with PGDML & AI,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-1 (Intro)
119,Course 1 (Statistics Essential)|M-2 (Analytics Problem Solving),278063-The CRISP-DM Framework lifecycle,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-2 (Analytics Problem Solving)
120,Course 1 (Statistics Essential)|M-2 (Analytics Problem Solving),278063-The CRISP-DM Framework,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-2 (Analytics Problem Solving)
121,Course 1 (Statistics Essential)|M-2 (Analytics Problem Solving),278065-The CRISP-DM Framework(Understanding Raw Data),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-2 (Analytics Problem Solving)
122,Course 1 (Statistics Essential)|M-2 (Analytics Problem Solving),278066-The CRISP-DM Framework(Preparing Data for Analysis),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-2 (Analytics Problem Solving)
123,Course 1 (Statistics Essential)|M-2 (Analytics Problem Solving),278067-The CRISP-DM Framework(Modelling),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-2 (Analytics Problem Solving)
124,Course 1 (Statistics Essential)|M-2 (Analytics Problem Solving),278068-The CRISP-DM Framework(Model Evaluation and Deployment),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-2 (Analytics Problem Solving)
125,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-1(Basic of Probablity),278077-Basics of Probability (Introduction- Inferential Statistics),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-1(Basic of Probablity)
126,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-1(Basic of Probablity),278079-Basics of Probability(Random Variables),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-1(Basic of Probablity)
127,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-1(Basic of Probablity),278079-Basics of Probability(Random Variables-2),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-1(Basic of Probablity)
128,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-1(Basic of Probablity),278080-Basics of Probability(Probability Distributions - I),C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-1(Basic of Probablity)
129,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-1(Basic of Probablity),278082-Basics of Probability(Expected Value - I) 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-1(Basic of Probablity)
130,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-1(Basic of Probablity),278082-Basics of Probability(Expected Value - I) 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-1(Basic of Probablity)
131,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-2 (Discrete Probability Distributions),"Counting, permutations, and combinations",C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-2 (Discrete Probability Distributions)
132,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-4(Exploratory Data Analysis),278197-Power Law,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-4(Exploratory Data Analysis)
133,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-4(Exploratory Data Analysis),278198-Election Data Case Study I,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-4(Exploratory Data Analysis)
134,Course 1 (Statistics Essential)|M-3 (Inferential Statistics)|S-4(Exploratory Data Analysis),278198-Election Data Case Study II,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-3 (Inferential Statistics)\S-4(Exploratory Data Analysis)
135,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278119-Understanding Hypothesis Testing 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
136,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278119-Understanding Hypothesis Testing 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
137,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278120-Null and Alternate Hypotheses 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
138,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278120-Null and Alternate Hypotheses 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
139,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278121-Making a Decision 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
140,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278121-Making a Decision 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
141,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278122-Critical Value Method 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
142,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278122-Critical Value Method 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
143,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278123-Critical Value Method - Examples 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
144,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278123-Critical Value Method - Examples 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
145,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278123-Critical Value Method - Examples 3,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
146,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278127-p-value Method,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
147,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278128- pvalue Method Examples,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
148,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278129-Types of Errors,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
149,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-1(Concepts of Hypothesis Testing),278130-Summary,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-1(Concepts of Hypothesis Testing)
150,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278135-T Distribution,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
151,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278136-Two Sample Mean Test 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
152,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278136-Two Sample Mean Test 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
153,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278137-Two-Sample Proportion Test,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
154,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278138-A B Testing Demonstration 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
155,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278138-A B Testing Demonstration 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
156,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278140-Industry Relevance 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
157,Course 1 (Statistics Essential)|M-4 (Hypothesis Testing)|S-2(Industry Demonstration of Hypothesis Testing),278140-Industry Relevance 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-4 (Hypothesis Testing)\S-2(Industry Demonstration of Hypothesis Testing)
158,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278142-Introduction to EDA,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
159,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278144-Public and Private Data,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
160,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278145-Private Data 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
161,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278145-Private Data 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
162,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278146-Public Data 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
163,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-1(Data Sourcing),278146-Public Data 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-1(Data Sourcing)
164,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278150-Fixing Rows and Columns,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
165,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278151-Missing Values,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
166,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278152-Standardising Values 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
167,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278152-Standardising Values 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
168,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278153-Invalid Values,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
169,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-2(Data Cleaning),278154-Filtering Data,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-2(Data Cleaning)
170,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278157-Data Description,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
171,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278158-Unordered Categorical Variables  Univariate Analysis 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
172,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278158-Unordered Categorical Variables  Univariate Analysis 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
173,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278159-Ordered Categorical Variables  Univariate Analysis 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
174,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278159-Ordered Categorical Variables  Univariate Analysis 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
175,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278160-Quantitative Variables  Univariate Analysis 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
176,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278160-Quantitative Variables  Univariate Analysis 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
177,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278161-Quantitative Variables Summary Metrics,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
178,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-3(Univariate Analysis),278162-Summary,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-3(Univariate Analysis)
179,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278165-Introduction to Segmented Univariate Analysis,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
180,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278166-Basis of Segmentation,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
181,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278167-Quick way of Segmentation,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
182,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278168-Comparison of Averages,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
183,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-4(Segmented Univariate),278169-Comparison of Other Metrics,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-4(Segmented Univariate)
184,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278172-Bivariate Analysis on Continuous Variables,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
185,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278173-Business Problems Involving Correlation 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
186,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278173-Business Problems Involving Correlation 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
187,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278175-Bivariate Analysis on categorical variables,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
188,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-5(Bivariate Analysis),278176-Summary,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-5(Bivariate Analysis)
189,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278179-What are Derived Metrics,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
190,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278180-Types of Derived Metrics  Type Driven Metrics 1,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
191,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278180-Types of Derived Metrics  Type Driven Metrics 2,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
192,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278181-Types of Derived Metrics Business Driven Metrics,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
193,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278183-Types of Derived Metrics Data Driven Metrics,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
194,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278184-Summary,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
195,Course 1 (Statistics Essential)|M-5 (Exploratory Data Analysis)|S-6(Derived Metrics),278186-Module Summary,C:\Users\Ashwini\Downloads\PGDM\Video\Course 1 (Statistics Essential)\M-5 (Exploratory Data Analysis)\S-6(Derived Metrics)
